Series ID,Thu Mar 21 2019 19:00:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:05:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:10:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:15:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:20:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:25:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:30:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:35:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:40:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:45:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:50:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:55:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:00:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:05:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:10:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:15:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:20:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:25:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:30:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:35:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:40:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:45:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:50:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:55:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:00:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:05:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:10:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:15:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:20:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:25:00 GMT-0500 (Central Daylight Time)
232_6,9170,9100,9310,9170,9170,9170,9170,9170,9310,9170,9170,9170,9170,9310,9170,9310,9310,9170,9310,9170,9170,9590,9800,9800,8890,8120,8050,,,
232_7,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9100,9170,9170,9170,9170,9310,9170,9100,9170,9100,9310,9450,9660,9800,8680,8050,8050,,,
232_8,9170,9170,9170,9170,9170,9170,9170,9170,9100,9170,9170,9170,9170,9310,9170,9310,9310,9170,9170,9170,9310,9450,9800,9870,8890,8050,8120,,,
232_9,40.9375,40.9375,40.9375,41.25,40.9375,40.9375,41.875,40.9375,40.9375,40.9375,41.875,40.9375,40.9375,43.75,43.75,43.75,44.0625,43.4375,42.5,41.25,40.9375,41.25,41.25,41.875,42.1875,41.5625,43.125,,,
233_0,64,64,64,64,64,64,65,64,64,64,64,64,64,65,65,65,65,65,65,65,65,71,75,77,67,65,65,,,
233_1,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,55,57,58,52,52,52,,,
233_2,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,22,24,24,24,25,23,,,
233_3,0.500694,0.500556,0.500694,0.501111,0.500972,0.501111,0.501528,0.50125,0.50125,0.500556,0.500417,0.500556,0.500417,0.500417,0.500556,0.500833,0.501111,0.500556,0.500417,0.500833,0.500833,0.500833,0.50125,0.50125,0.500833,0.500556,0.500556,,,
233_4,3.5188736269462453,3.522000125059925,3.5183525439272985,3.522000125059925,3.5199157929841385,3.5199157929841385,3.5188736269462453,3.5199157929841385,3.5209579590220312,3.5225212080788713,3.5199157929841385,3.5193947099651917,3.5193947099651917,3.521479042040978,3.521479042040978,3.521479042040978,3.529295287325177,3.5199157929841385,3.5193947099651917,3.5188736269462453,3.5183525439272985,3.522000125059925,3.523042291097818,3.5235633741167645,3.5204368760030853,3.525126623173604,3.522000125059925,,,
233_5,9170,9170,9170,9170,9100,9100,9170,9170,9170,9170,9170,9170,9100,9170,9170,9170,9310,9170,9310,9170,9310,9450,9800,9800,8680,8050,8050,,,
233_6,9170,9170,9170,9170,9170,9170,8960,9170,9170,9170,9170,9170,9170,9170,9170,9310,9310,9170,9310,9170,9310,9450,9800,9800,8890,8050,8050,,,
233_7,9170,9170,9170,9100,9170,9100,9170,9170,9100,9170,9100,9100,9100,9100,9170,9170,9170,9170,9170,9100,9170,9590,9800,9800,8680,8050,8050,,,
233_8,9170,9170,9170,9170,9170,9170,8960,9170,9100,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9310,9450,9800,9800,8890,8120,8050,,,
233_9,78.125,77.8125,77.8125,77.5,78.125,77.8125,77.5,77.5,78.4375,77.8125,77.8125,78.125,77.5,78.4375,78.125,77.5,78.4375,77.8125,78.125,77.5,77.8125,78.4375,79.375,80,55.625,55,55.3125,,,
234_0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,72,73,73,72,74,80,81,81,65,61,60,,,
234_1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,67,66,67,66,66,69,75,75,75,59,57,56,,,
234_2,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,21,23,23,23,24,22,,,
234_3,0.499722,0.5,0.500417,0.500833,0.500556,0.500972,0.501111,0.500556,0.500278,0.500139,0.500139,0.5,0.500556,0.500556,0.500139,0.500278,0.500694,0.500694,0.500833,0.500417,0.500139,0.500139,0.500556,0.500139,0.500139,0.5,0.500278,,,
234_4,3.62777997790608,3.6262167288492404,3.625695645830294,3.648623298663943,3.6303853930008128,3.6267378118681872,3.640285970360798,3.640285970360798,3.628301060925027,3.640285970360798,3.628301060925027,3.6267378118681872,3.62934322696292,3.6309064760197596,3.629864309981867,3.6303853930008128,3.6314275590387064,3.6314275590387064,3.6689455364028603,3.635596223190279,3.6329908080955464,3.6335118911144924,3.634032974133439,3.6345540571523856,3.636638389228172,3.637680555266065,3.637680555266065,,,
234_5,9170,9100,9170,9170,9170,9170,9310,9170,9170,9170,9170,9170,9170,9170,9310,9170,9170,9170,9170,9170,9170,9870,10710,11130,8330,8330,8120,,,
234_6,9170,9170,9170,9100,9170,9100,9170,9170,9170,9100,9100,9170,9100,9100,9170,9170,9100,9170,9170,9170,9100,9870,10640,11060,8330,8330,8120,,,
234_7,9170,9170,9100,9170,9170,9100,9100,9170,9170,9100,9170,9100,9170,9170,9170,9170,9170,9170,9100,9170,9170,9870,10710,11130,8330,8330,8120,,,
234_8,9170,9170,9170,9100,9100,9100,9170,9170,9100,9100,9100,9100,9100,9100,9170,9100,9170,9170,9100,9170,9100,9800,10640,11130,8330,8330,8120,,,
234_9,94.6875,94.6875,95,95,95,94.375,94.6875,93.4375,94.6875,94.6875,94.375,95,93.75,95,95.3125,94.6875,95,95,95,95,95.625,96.5625,97.1875,97.1875,59.6875,59.0625,58.75,,,
235_0,74,75,74,74,74,74,74,74,74,74,74,74,74,74,76,75,75,75,75,75,76,80,81,82,70,67,66,,,
235_1,68,69,68,68,68,68,68,68,68,68,68,68,67,68,70,68,69,68,67,69,69,73,74,76,63,63,60,,,
235_2,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,21,23,23,23,24,22,,,
235_3,0.488611,0.491528,0.492222,0.486944,0.485,0.485972,0.485972,0.488333,0.4875,0.487361,0.487917,0.485972,0.485833,0.48625,0.489306,0.489722,0.490556,0.4925,0.493889,0.493194,0.491389,0.491389,0.488889,0.489722,0.48875,0.486389,0.486389,,,
235_4,41.86693624028181,41.86433082518707,41.86641515726286,41.86641515726286,41.8679784063197,41.86380974216813,41.86485190820602,41.86328865914918,41.862246493111286,41.86693624028181,41.868499489338646,41.86485190820602,41.86485190820602,41.86589407424391,41.86589407424391,41.86589407424391,41.869020572357584,41.87006273839548,41.86589407424391,41.86485190820602,41.8601621610355,41.86485190820602,41.865372991224966,41.86380974216813,41.86954165537654,41.86328865914918,41.86693624028181,,,
235_5,9170,9100,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9870,10710,11130,8330,8330,8120,,,
235_6,9100,9170,9100,9100,9170,9170,9170,9100,9100,9170,9170,9170,9100,9170,9170,9170,9170,9100,9100,9170,9170,9870,10640,11130,8330,8330,8120,,,
235_7,9170,9170,9100,9100,9170,9100,9170,9100,9100,9170,9170,9170,9100,9100,9100,9170,9100,9100,9100,9100,9100,9870,10710,11130,8470,8330,8120,,,
235_8,9100,9100,9100,9170,9100,9100,9100,9100,9100,9170,9170,9100,9100,9100,9100,9170,9100,9100,9170,9100,9100,9800,10710,11060,8330,8330,8120,,,
235_9,98.4375,100.3125,95.9375,89.6875,101.25,90.625,100.9375,91.5625,101.875,99.0625,95.3125,100.625,86.875,91.25,99.6875,100,103.125,102.1875,98.75,101.875,101.25,101.875,99.0625,92.8125,70,74.6875,70,,,
236_0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,70,74,75,62,60,59,,,
236_1,69,68,68,69,68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,70,74,76,79,61,59,58,,,
236_2,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,23,26,27,28,28,27,,,
236_3,0.500972,0.500833,0.500556,0.500417,0.500694,0.500417,0.500278,0.500417,0.500278,0.500417,0.500833,0.501389,0.500833,0.500833,0.500556,0.500694,0.50125,0.500833,0.500694,0.500694,0.500556,0.500556,0.500556,0.500972,0.501389,0.500972,0.500972,,,
236_4,3.547012109969361,3.545969943931467,3.548054276007254,3.548054276007254,3.547533192988307,3.548054276007254,3.5490964420451467,3.5485753590262,3.5485753590262,3.55013860808304,3.5506596911019868,3.5506596911019868,3.55013860808304,3.5506596911019868,3.5496175250640936,3.55013860808304,3.5506596911019868,3.581403589219835,3.5517018571398795,3.5517018571398795,3.5496175250640936,3.5496175250640936,3.5522229401588263,3.5506596911019868,3.5532651061967195,3.5522229401588263,3.5527440231777727,,,
236_5,9310,9310,9310,9310,9310,9310,9310,9310,9380,9380,9380,9380,9380,9380,9380,9450,9450,9450,9450,9450,9450,9800,10500,10850,8680,8470,8260,,,
236_6,9310,9310,9310,9310,9170,9170,9170,9310,9310,9380,9310,9310,9310,9380,9310,9450,9450,9450,9380,9450,9450,9800,10430,10710,8680,8330,8120,,,
236_7,9310,9310,9310,9310,9380,9380,9380,9380,9380,9380,9380,9380,9380,9380,9380,9450,9450,9380,9450,9450,9450,9800,10500,10920,8750,8470,8260,,,
236_8,9310,9310,9380,9310,9380,9380,9310,9310,9380,9380,9380,9380,9450,9380,9380,9450,9450,9450,9450,9450,9380,9800,10500,10850,8680,8330,8260,,,
236_9,89.6875,90.625,90.3125,90.3125,89.375,90.625,90.3125,87.8125,90,90.3125,90.3125,90.3125,89.375,90.625,89.0625,90.3125,90,89.375,90.3125,90.3125,90.625,90.3125,91.5625,91.5625,56.25,56.25,56.5625,,,
237_0,81,81,81,81,81,81,81,81,80,81,81,81,81,81,81,82,81,81,81,81,81,85,87,87,71,69,67,,,
237_1,56,56,56,56,56,57,57,57,56,56,57,56,56,57,57,57,57,57,56,57,57,60,62,62,55,55,54,,,
237_2,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,23,26,27,28,28,27,,,
237_3,0.500833,0.500833,0.500694,0.500417,0.500417,0.500417,0.500417,0.501389,0.500833,0.499861,0.500278,0.500417,0.500417,0.500278,0.500833,0.500417,0.5,0.500417,0.500278,0.500278,0.500139,0.500694,0.500694,0.500972,0.502222,0.501944,0.501944,,,
237_4,4.996143985659796,5.108697917752257,5.198845280030015,5.1941555328594955,5.195197698897389,5.198324197011068,5.198324197011068,5.212914521541572,5.212914521541572,5.256164412114138,5.20718260833316,5.243658419659421,5.212914521541572,5.212914521541572,5.214477770598412,5.218125351731038,5.217604268712091,5.233757842299435,5.2222940158826106,5.222815098901557,5.222815098901557,5.225420513996291,5.22854701210997,5.220730766825771,5.220730766825771,5.173833295120579,5.16132730266586,,,
237_5,9310,9310,9380,9310,9310,9310,9310,9310,9380,9380,9380,9380,9380,9380,9380,9450,9450,9450,9450,9450,9450,9800,10500,10850,8680,8470,8120,,,
237_6,9310,9170,9170,9310,9170,9170,9170,9310,9310,9310,9310,9380,9380,9380,9380,9450,9380,9380,9450,9450,9450,9660,10500,10850,8680,8470,8120,,,
237_7,9310,9310,9380,9380,9310,9310,9310,9380,9380,9380,9380,9380,9380,9380,9380,9450,9450,9450,9450,9450,9380,9660,10500,10850,8750,8470,8260,,,
237_8,9380,9380,9310,9310,9310,9380,9310,9310,9450,9450,9450,9450,9450,9380,9450,9450,9450,9450,9450,9450,9450,9800,10500,11060,8680,8470,8120,,,
237_9,94.6875,95.3125,94.6875,94.375,94.0625,95,95,94.0625,94.6875,95,94.6875,94.0625,94.6875,94.6875,94.6875,94.375,94.6875,94.375,94.6875,94.375,94.0625,95.625,95.9375,95.3125,60,60,59.375,,,
238_0,75,75,75,75,76,75,75,75,75,76,76,76,76,76,76,76,76,76,76,76,77,79,81,82,70,70,70,,,
238_1,56,56,55,55,57,56,56,56,56,56,57,57,57,57,57,56,57,56,56,57,58,61,63,65,54,55,55,,,
238_2,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,19,23,25,26,27,27,26,,,
238_3,0.480694,0.478333,0.476389,0.478472,0.478333,0.481667,0.481111,0.480417,0.479167,0.479028,0.477361,0.478194,0.478472,0.479167,0.481944,0.481944,0.480556,0.479167,0.481389,0.477639,0.477639,0.477778,0.477778,0.478611,0.478333,0.477083,0.477083,0.475694,0.475694,
238_4,66.96385768180586,66.96333659878692,66.9685474289764,66.9685474289764,66.97688475727954,66.96229443274903,66.96489984784377,66.9831377535069,66.98522208558269,66.98522208558269,66.96802634595744,66.96646309690061,66.9654209308627,66.9654209308627,66.96333659878692,66.96437876482481,66.9654209308627,66.96437876482481,66.96385768180586,66.96594201388166,66.96021010067325,66.96281551576799,66.96437876482481,66.96437876482481,66.9654209308627,66.96281551576799,66.9654209308627,66.96021010067325,66.96021010067325,
238_5,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9310,9310,9310,9310,9310,9310,9310,9310,9870,10080,10640,8470,8050,7840,,,
238_6,9170,9310,9170,9170,9170,9310,9170,9310,9310,9170,9170,9310,9170,9310,9310,9310,9310,9310,9310,9310,9310,9870,10220,10710,8330,8120,7910,,,
238_7,9170,9100,9100,9100,9170,9170,9170,9100,9100,9170,9100,9170,9100,9170,9170,9170,9170,9170,9170,9170,9170,9800,10080,10640,8470,8050,7840,,,
238_8,9100,9170,9100,9170,9100,9100,9100,9100,9100,9100,9100,9170,9100,9170,9170,9170,9170,9170,9170,9310,9170,9800,10010,10640,8260,8050,7840,,,
238_9,101.875,102.5,102.1875,102.1875,100.625,101.875,102.1875,100,102.5,102.1875,102.1875,102.1875,100.9375,103.125,100.9375,102.1875,101.5625,102.1875,102.8125,100.3125,102.8125,102.1875,100.3125,101.25,69.6875,71.5625,70.3125,,,
239_0,78,78,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,80,84,87,88,72,71,70,,,
239_1,54,54,54,55,55,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,59,61,61,54,55,54,,,
239_2,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,19,23,25,26,27,27,26,,,
239_3,0.500556,0.500833,0.500694,0.500556,0.500556,0.500417,0.500417,0.500556,0.500556,0.500833,0.50125,0.501528,0.500972,0.500833,0.500556,0.501111,0.500833,0.500556,0.500278,0.500278,0.500139,0.500694,0.500694,0.500417,0.500139,0.497917,0.5,0.499861,0.499861,
239_4,9.248702503282823,9.247139254225983,9.24766033724493,9.247139254225983,9.249744669320718,9.285699397628031,9.285699397628031,9.250265752339663,9.248181420263878,9.257560914604914,9.249744669320718,9.248702503282823,9.24922358630177,9.249744669320718,9.25078683535861,9.248702503282823,9.248702503282823,9.24766033724493,9.250265752339663,9.25078683535861,9.24766033724493,9.24766033724493,9.247139254225983,9.24609708818809,9.24766033724493,9.25235008441545,9.267982574983847,9.246618171207038,9.246618171207038,
239_5,9170,9170,9170,9100,9170,9170,9170,9100,9170,9170,9170,9170,9170,9170,9170,9170,9310,9310,9310,9310,9310,9870,10010,10710,8470,8050,7910,,,
239_6,9170,9170,9310,9310,9310,9310,9170,9310,9310,9170,9170,9170,9310,9310,9310,9310,9310,9310,9310,9310,9310,9870,10010,10710,8540,8120,7910,,,
239_7,9170,9100,9170,9100,9100,9170,9100,9170,9100,9100,9100,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9870,9870,10640,8330,7910,7840,,,
239_8,9100,9170,9170,9170,9170,9170,9100,9100,9170,9100,9100,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9800,9870,10640,8540,8050,7910,,,
239_9,89.6875,89.0625,89.375,89.0625,88.75,89.375,88.75,87.8125,89.0625,89.0625,88.75,89.0625,89.6875,88.75,88.75,89.0625,88.75,89.0625,88.75,89.375,89.375,90.3125,90.625,90.9375,60,59.6875,59.375,,,
240_0,61,61,61,61,61,61,61,61,62,62,62,62,62,62,61,62,62,62,62,62,63,67,67,68,61,60,59,,,
240_1,46,46,46,47,47,46,46,47,46,47,47,47,47,47,47,47,47,47,47,47,48,53,52,53,49,49,48,,,
240_2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,23,24,25,25,23,,,
240_3,0.499722,0.499583,0.499167,0.499583,0.499583,0.500417,0.500139,0.500139,0.499861,0.500556,0.500972,0.500278,0.500833,0.500833,0.500417,0.499722,0.500139,0.500139,0.5,0.499861,0.499167,0.499861,0.499861,0.499861,0.5,0.499722,0.499861,,,
240_4,71.34303937303292,71.48998478437585,71.48998478437585,71.30343706359297,71.30343706359297,71.39045792775705,71.39045792775705,71.57700564853992,71.57700564853992,71.28884673906246,71.44048189757592,71.50457510890637,71.40921691643912,71.53479792400526,71.53479792400526,71.41130124851492,71.41963857681806,71.48529503720533,71.48581612022429,71.43266565229173,71.43162348625383,71.54261416928945,71.54574066740314,71.54782499947893,71.54886716551681,71.50457510890637,71.53375575796736,,,
240_5,9380,9450,9450,9450,9380,9450,9450,9450,9450,9870,9450,9450,9450,9450,9450,9590,10010,9450,9450,9590,9590,9870,10710,11130,8540,8540,8330,,,
240_6,9380,9450,9450,9590,9450,9450,9450,9450,9450,9310,9450,9590,9590,9590,9450,9450,10080,9590,9590,9590,9660,9870,10920,11130,8540,8540,8470,,,
240_7,9450,9450,9450,9450,9450,9450,9380,9380,9380,9870,9450,9450,9450,9450,9450,9450,10080,9450,9450,9450,9450,9870,10710,11060,8470,8470,8330,,,
240_8,9450,9450,9450,9450,9380,9380,9450,9450,9380,9310,9450,9450,9590,9590,9590,9590,10010,9590,9450,9450,9660,10010,10710,11060,8540,8470,8330,,,
240_9,91.5625,92.1875,90.9375,92.5,90.3125,89.6875,92.5,92.8125,94.375,91.5625,94.6875,91.5625,80.625,91.875,80.9375,92.1875,92.5,91.5625,93.4375,91.5625,87.8125,95.3125,94.375,91.5625,60,57.8125,60.625,,,
241_0,81,81,82,82,82,83,82,82,82,82,82,82,82,83,83,83,83,83,83,83,83,87,88,87,74,72,71,,,
241_1,55,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,55,56,55,,,
241_2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,23,24,25,25,23,,,
241_3,0.496667,0.496667,0.497083,0.496806,0.498194,0.498056,0.497083,0.496667,0.496111,0.496667,0.497222,0.496806,0.495556,0.496389,0.496944,0.496944,0.4975,0.498056,0.4975,0.498611,0.498611,0.498611,0.498333,0.498194,0.498194,0.498056,0.499306,,,
241_4,12.490359964149489,12.453363069804283,12.452841986785335,12.453363069804283,12.453884152823228,12.460137149050587,12.460137149050587,12.451799820747443,12.452320903766388,12.454405235842176,12.456489567917963,12.452320903766388,12.455968484899016,12.452841986785335,12.452841986785335,12.451278737728495,12.453363069804283,12.454926318861123,12.454926318861123,12.453884152823228,12.452841986785335,12.452841986785335,12.452320903766388,12.453884152823228,12.455968484899016,12.456489567917963,12.458052816974801,,,
241_5,9380,9450,9450,9450,9450,9450,9450,9380,9450,10010,9450,9590,9450,9590,9450,9590,10080,9450,9450,9450,9590,10010,10710,11130,8540,8540,8330,,,
241_6,9380,9380,9450,9450,9450,9450,9450,9450,9590,9380,9450,9590,9590,9450,9450,9590,10080,9590,9590,9590,9660,9870,10920,11270,8540,8540,8470,,,
241_7,9380,9380,9450,9380,9380,9590,9450,9380,9450,10010,9450,9450,9450,9450,9450,9450,10010,9450,9450,9450,9450,10080,10710,11130,8470,8470,8260,,,
241_8,9380,9450,9380,9450,9450,9590,9450,9450,9450,9450,9450,9450,9590,9590,9590,9590,10080,9590,9450,9450,9660,9870,10710,11130,8540,8540,8330,,,
241_9,105.625,104.375,104.6875,104.0625,103.75,107.8125,104.375,104.6875,104.375,104.6875,107.5,104.6875,103.4375,104.375,104.6875,104.6875,104.375,104.375,104.375,104.375,104.6875,104.375,105,106.25,74.375,74.375,72.5,,,
242_0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,67,67,68,69,72,74,73,65,63,62,,,
242_1,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,53,53,54,55,59,62,62,54,54,52,,,
242_2,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,23,24,24,25,23,,,
242_3,0.500833,0.500556,0.501111,0.501111,0.500833,0.500833,0.500833,0.500556,0.500417,0.500139,0.500556,0.500139,0.500417,0.500694,0.500833,0.500417,0.500278,0.500139,0.500556,0.500833,0.500833,0.500833,0.500972,0.500833,0.500694,0.5,0.499722,,,
242_4,15.179148341913834,15.156220689080184,15.158826104174919,15.157262855118079,15.157262855118079,15.159347187193864,15.158305021155972,15.158305021155972,15.194259749463285,15.160389353231759,15.19686516455802,15.179148341913834,15.160910436250704,15.161431519269652,15.160389353231759,15.179148341913834,15.16455801738333,15.165079100402277,15.163515851345439,15.164036934364383,15.161952602288599,15.162994768326492,15.162994768326492,15.164036934364383,15.172895345686475,15.16612126644017,15.185922421160141,,,
242_5,9310,9310,9380,9380,9310,9380,9380,9310,9310,9380,9310,9310,9450,9310,9380,9380,9310,9380,9450,9310,9310,9800,10430,10710,8540,8120,8050,,,
242_6,9310,9310,9380,9310,9310,9380,9310,9380,9380,9310,9310,9310,9380,9310,9450,9450,9380,9450,9450,9380,9310,9800,10290,10710,8680,8050,8120,,,
242_7,9310,9310,9380,9380,9310,9380,9380,9380,9380,9380,9380,9380,9450,9380,9450,9450,9380,9450,9450,9380,9380,9800,10500,10710,8540,8120,8050,,,
242_8,9380,9310,9380,9380,9380,9380,9380,9380,9380,9310,9310,9380,9450,9380,9380,9380,9310,9450,9380,9380,9380,9800,10290,10710,8680,8120,8120,,,
242_9,93.75,93.4375,93.4375,93.75,93.4375,93.4375,93.4375,92.8125,93.4375,93.4375,93.4375,93.4375,92.8125,93.4375,93.4375,93.125,93.4375,93.4375,93.4375,93.4375,93.4375,93.75,94.0625,94.0625,59.6875,59.6875,59.6875,,,
243_0,80,80,80,80,80,80,80,80,80,80,81,81,80,81,81,81,81,81,81,81,81,85,88,86,73,71,71,,,
243_1,59,60,59,60,60,60,60,59,60,60,59,60,60,60,61,61,61,61,60,60,61,64,66,65,57,56,57,,,
243_2,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,23,24,24,25,23,,,
243_3,0.479028,0.479028,0.47625,0.477639,0.479306,0.4775,0.477361,0.475139,0.475139,0.476944,0.477917,0.47625,0.472639,0.477361,0.478889,0.482639,0.478194,0.475417,0.478889,0.479722,0.479444,0.479444,0.477917,0.475972,0.474167,0.476806,0.476806,,,
243_4,53.72105383829752,53.72105383829752,53.749192321320635,53.72157492131647,53.72157492131647,53.746065823206955,53.746065823206955,53.71949058924068,53.72261708735436,53.72261708735436,53.72053275527857,53.72261708735436,53.72522250244909,53.72522250244909,53.72157492131647,53.72105383829752,53.72053275527857,53.72053275527857,53.72365925339225,53.72365925339225,53.72157492131647,53.72157492131647,53.72001167225963,53.72470141943015,53.72105383829752,53.71896950622173,53.72834900056277,,,
243_5,9380,9310,9310,9380,9310,9310,9310,9380,9380,9310,9310,9310,9450,9310,9450,9380,9380,9450,9450,9310,9310,9800,10290,10710,8540,8050,8050,,,
243_6,9380,9170,9380,9380,9310,9310,9310,9310,9380,9380,9310,9380,9450,9380,9450,9380,9310,9380,9450,9310,9310,9660,10500,10710,8680,8120,8120,,,
243_7,9380,9310,9380,9450,9310,9380,9310,9380,9380,9310,9380,9380,9450,9310,9450,9380,9310,9450,9450,9310,9380,9800,10430,10710,8540,8120,8050,,,
243_8,9380,9310,9380,9380,9310,9310,9310,9380,9380,9380,9380,9310,9450,9310,9450,9380,9310,9380,9380,9380,9380,9800,10500,10850,8540,8120,8120,,,
243_9,100,100.625,100.625,99.375,99.375,100.3125,100,99.0625,100.3125,100.625,100.625,100,99.0625,99.6875,101.5625,100,100,99.6875,100.625,99.6875,100.625,100,99.0625,99.375,69.6875,69.375,68.4375,,,
244_0,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,64,66,67,59,59,58,,,
244_1,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,44,44,44,45,45,50,52,53,48,49,47,,,
244_2,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,22,24,24,24,25,23,,,
244_3,0.500833,0.500833,0.500556,0.500417,0.500139,0.500556,0.500833,0.500833,0.500556,0.500556,0.500556,0.502083,0.501944,0.501667,0.50125,0.500556,0.500556,0.500833,0.500417,0.500417,0.500417,0.500417,0.500139,0.501111,0.501111,0.50125,0.501389,,,
244_4,11.43464576776372,11.435166850782668,11.43464576776372,11.43620901682056,11.435166850782668,11.437251182858455,11.43464576776372,11.434124684744775,11.473205911165769,11.43620901682056,11.43620901682056,11.436730099839508,11.436730099839508,11.435687933801615,11.435166850782668,11.4377722658774,11.438293348896346,11.440898763991079,11.43620901682056,11.469558330033141,11.450799341351065,11.450799341351065,11.435166850782668,11.436730099839508,11.435687933801615,11.440377680972132,11.440377680972132,,,
244_5,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9100,9170,9170,9310,9170,9170,9170,9170,9310,9450,9660,9800,8890,8120,8050,,,
