Series ID,Wed Sep 26 2018 14:35:24 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 14:51:01 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:06:38 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:22:16 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:38:03 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:53:58 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:09:50 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:25:45 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:41:24 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:56:59 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:12:35 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:28:10 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:43:45 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:59:36 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 18:15:29 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 18:31:26 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 18:47:23 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 19:03:00 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 19:18:35 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 19:34:10 GMT-0500 (Central Daylight Time)
214_3,0.000139,0.000139,0.000139,0.000139,0.000417,0.000417,0.000139,0.000417,0.000417,0.000556,0.000556,0.000694,0.000278,0.000278,0.000139,0.000556,0.000556,0.000556,0.000556,
214_4,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,
214_5,10500,10290,10290,10430,10430,10500,10920,10920,11060,10710,10710,10850,10220,10220,10290,10290,10430,10500,10500,
214_6,10430,10290,10290,10430,10430,10500,10710,10710,11130,10640,10640,10710,10220,10220,10220,10220,10220,10430,10430,
214_7,10430,10430,10430,10430,10430,10430,10850,10850,11060,10640,10640,10850,10080,10080,10220,10220,10430,10430,10430,
214_8,10500,10290,10290,10430,10430,10500,10850,10850,11130,10710,10710,10850,10220,10220,10290,10290,10220,10500,10500,
214_9,,,,,,,,,,,,,,,,,,,,
215_0,85,85,85,85,85,85,85,85,84,84,85,,,85,85,84,85,85,86,
215_1,47,47,47,47,47,47,47,47,52,52,50,,,49,49,49,49,49,49,
215_2,10,10,10,10,10,10,10,10,13,13,10,,,10,10,10,10,10,10,
215_3,0.485833,0.486667,0.486667,0.49125,0.490694,0.490694,0.487778,0.489722,0.489722,0.488194,0.488194,0.485278,0.488056,0.488056,0.490139,0.485417,0.485417,0.486667,0.486667,
215_4,54.42,54.42,54.43,54.43,54.42,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.37,50.36,50.36,50.36,
215_5,10850,10640,10640,10430,10430,10500,10850,10850,11270,10710,10710,10850,10850,10220,10290,10290,10850,10500,10500,
215_6,10850,10430,10430,10430,10430,10430,10640,10640,11270,10710,10710,10710,10710,10220,10220,10220,10710,10500,10500,
215_7,10710,10430,10430,10430,10430,10430,10710,10710,11270,10640,10640,10710,10710,10220,10220,10220,10640,10430,10430,
215_8,10850,10640,10640,10500,10500,10500,10850,10850,11270,10710,10710,10850,10850,10220,10290,10290,11060,10500,10500,
215_9,,,,,,,,,,,,,,,,,,,,
216_0,72,71,71,71,71,72,72,72,74,71,71,70,71,71,71,71,71,71,71,
216_1,51,51,51,51,51,51,51,51,54,51,51,50,50,50,51,51,51,51,51,
216_2,10,10,10,10,10,10,10,10,18,11,11,10,10,10,10,10,10,10,10,
216_3,0.499583,0.499861,0.499861,0.500139,0.500139,0.500139,0.500139,0.499861,0.499861,0.499861,0.499861,0.499861,0.500139,0.500139,0.500417,0.499861,0.499861,0.500556,0.500556,
216_4,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.53,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,
216_5,8260,8120,8120,8470,8470,8120,8260,8260,8750,8330,8330,8330,8120,8120,8470,8470,8470,8330,8330,
216_6,8120,8120,8120,8330,8330,8120,8120,8120,8540,8330,8330,8330,8120,8120,8330,8330,8260,8470,8470,
216_7,8120,8120,8120,8470,8470,8120,8120,8120,8680,8330,8330,8470,8260,8260,8470,8470,8470,8470,8470,
216_8,8120,8120,8120,8330,8330,8120,8120,8120,8540,8330,8330,8330,8120,8120,8330,8330,8470,8330,8330,
216_9,,,,,,,,,,,,,,,,,,,,
217_0,38,38,38,38,38,38,38,38,38,39,38,38,37,38,38,38,38,38,38,
217_1,28,28,29,29,28,29,29,29,29,29,28,28,28,28,28,28,28,28,28,
217_2,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,
217_3,0.000417,0.000556,0.000556,0.000556,0.000139,0.000139,0.000417,0.000556,0.000556,0.000556,0.000556,0.000278,0.000694,0.000694,0.000278,0.000417,0.000417,0.000139,0.000139,
217_4,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,
217_5,8260,8260,8260,8470,8470,8260,8120,8120,8540,8470,8470,8470,8120,8120,8330,8330,8120,8260,8260,
217_6,8120,8120,8120,8330,8330,8120,8120,8120,8470,8330,8330,8330,8120,8120,8330,8330,8120,8260,8260,
217_7,8120,8120,8120,8470,8470,8120,8120,8120,8540,8330,8330,8470,8260,8260,8470,8470,8120,8260,8260,
217_8,8120,8120,8120,8330,8330,8120,8120,8120,8470,8330,8330,8330,8120,8120,8330,8330,8120,8120,8120,
217_9,,,,,,,,,,,,,,,,,,,,
218_0,69,70,65,65,62,62,66,66,66,67,65,65,67,68,68,67,67,67,68,
218_1,54,57,50,50,48,48,51,52,52,52,51,51,52,52,52,52,52,52,53,
218_2,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
218_3,5.180139,5.466667,5.466667,5.347083,5.160972,5.160972,5.285,5.28125,5.28125,5.398889,5.398889,5.35,5.403611,5.403611,5.419861,5.311667,5.311667,5.575833,5.575833,
218_4,86.97,86.97,87.11,87.11,86.99,87.04,87.04,87.04,86.93,86.93,86.89,86.88,86.88,86.84,86.84,86.78,86.76,86.76,86.7,
218_5,8540,10290,10290,10080,10080,9590,9450,9450,10640,8890,8890,9590,9450,9450,9380,9380,9660,9870,9870,
218_6,8540,9450,9450,9310,9310,9870,8960,8960,10710,8960,8960,9450,9450,9450,8890,8890,9660,9800,9800,
218_7,8470,10430,10430,10080,10080,9590,9450,9450,10640,8540,8540,9450,9450,9450,9590,9590,9660,9870,9870,
218_8,8540,9590,9590,9380,9380,10010,9310,9310,10850,9170,9170,9590,9450,9450,9450,9450,9660,9870,9870,
218_9,,,,,,,,,,,,,,,,,,,,
219_0,75,75,75,68,67,67,67,68,68,69,68,68,,,68,68,68,68,68,
219_1,54,53,53,50,49,49,49,50,50,50,49,49,,,49,50,50,50,49,
219_2,11,11,11,11,11,11,11,13,13,12,11,11,,,11,11,11,11,11,
219_3,0.499861,0.499306,0.499306,0.500694,0.5,0.5,0.499583,0.499583,0.499583,0.499444,0.499444,0.499583,0.5,0.5,0.500833,0.499167,0.499167,0.499861,0.499861,
219_4,93,93,93.01,93.01,93.01,93,93,93.01,93,93,93,93.01,93.01,93.01,93.01,93.01,93,93,93,
219_5,8540,10010,10010,9310,9310,9800,9310,9310,10640,9310,9310,9590,9450,9450,9380,9380,9660,9870,9870,
219_6,8540,9450,9450,9310,9310,9870,10010,10010,9800,8960,8960,9450,9450,9450,8890,8890,9660,10080,10080,
219_7,8540,9870,9870,9170,9170,9800,9310,9310,10640,9100,9100,9450,9450,9450,9590,9590,9660,9870,9870,
219_8,8540,9590,9590,9310,9310,10010,10080,10080,9870,9170,9170,9590,9450,9450,8890,8890,9660,10290,10290,
219_9,,,,,,,,,,,,,,,,,,,,
220_0,64,64,64,64,64,64,64,64,71,64,64,64,64,64,64,64,64,64,64,
220_1,57,57,57,56,56,57,56,56,67,58,58,59,59,58,58,58,58,58,58,
220_2,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,
220_3,0.499583,0.499722,0.499722,0.501667,0.500417,0.500417,0.5,0.500694,0.500694,0.499722,0.499722,0.500139,0.5,0.5,0.500694,0.500278,0.500278,0.500694,0.500694,
220_4,93.29,93.29,93.29,93.29,93.29,93.29,93.29,93.3,93.29,93.29,93.29,93.29,93.29,93.29,93.29,93.29,93.3,93.3,93.3,
220_5,9310,9310,9310,9310,9310,9380,9310,9310,9870,9450,9450,9380,9450,9450,9380,9380,9450,9380,9380,
220_6,9380,9310,9310,9380,9380,9310,9310,9310,10010,9590,9590,9450,9450,9450,9380,9380,9450,9450,9450,
220_7,9310,9310,9310,9310,9310,9310,9310,9310,9870,9450,9450,9380,9380,9380,9450,9450,9380,9450,9450,
220_8,9380,9380,9380,9310,9310,9380,9380,9380,10080,9590,9590,9450,9450,9450,9450,9450,9450,9450,9450,
220_9,,,,,,,,,,,,,,,,,,,,
221_0,67,68,68,67,67,67,67,67,72,67,67,66,66,66,66,66,66,66,66,
221_1,50,50,50,50,50,50,50,50,57,50,50,50,50,50,49,49,50,50,50,
221_2,11,11,11,11,11,11,11,11,24,11,11,11,11,11,11,11,11,11,11,
221_3,0.50125,0.501667,0.501667,0.501944,0.501944,0.501944,0.50125,0.501667,0.501667,0.500972,0.500972,0.500972,0.501389,0.501389,0.501111,0.500972,0.500972,0.500833,0.500833,
221_4,76.08,76.08,76.08,76.05,76.05,76.07,76.07,76.08,76.07,76.07,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.05,
221_5,9310,9380,9380,9380,9380,9310,9310,9310,10010,9450,9450,9380,9450,9450,9450,9450,9380,9450,9450,
221_6,9310,9380,9380,9310,9310,9310,9380,9380,9870,9450,9450,9450,9450,9450,9450,9450,9450,9380,9380,
221_7,9310,9310,9310,9310,9310,9310,9310,9310,9870,9450,9450,9450,9380,9380,9380,9380,9450,9380,9380,
221_8,9380,9380,9380,9380,9380,9380,9380,9380,9870,9590,9590,9450,9450,9450,9450,9450,9450,9450,9450,
221_9,,,,,,,,,,,,,,,,,,,,
222_0,69,69,68,68,69,68,68,68,69,69,69,69,69,69,69,68,68,68,68,
222_1,52,52,52,52,53,52,52,52,57,57,55,55,55,55,55,55,55,55,55,
222_2,11,11,11,11,11,11,11,11,13,13,11,11,11,11,11,11,11,11,11,
222_3,0.499722,0.5,0.5,0.500417,0.499861,0.499861,0.5,0.50125,0.50125,0.499861,0.499861,0.499861,0.500139,0.500139,0.5,0.499861,0.499861,0.499861,0.499861,
222_4,93.47,93.47,93.46,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.46,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.46,
222_5,8330,8540,8540,8540,8540,8540,8540,8540,9450,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,
222_6,8330,8540,8540,8470,8470,8470,8540,8540,9450,8470,8470,8540,8470,8470,8470,8470,8540,8470,8470,
222_7,8470,8540,8540,8540,8540,8540,8470,8470,9450,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,
222_8,8330,8540,8540,8540,8540,8540,8540,8540,9450,8470,8470,8540,8540,8540,8540,8540,8540,8540,8540,
222_9,,,,,,,,,,,,,,,,,,,,
223_0,66,66,66,66,66,66,66,67,67,66,66,66,66,66,65,65,65,65,65,
223_1,48,48,48,48,48,48,48,50,50,48,49,49,49,49,48,48,48,48,48,
223_2,11,11,11,11,11,11,11,15,15,12,11,11,11,11,11,11,11,11,11,
223_3,0.496111,0.494722,0.494722,0.495139,0.497639,0.497639,0.495972,0.496528,0.496528,0.496389,0.496389,0.497083,0.49625,0.49625,0.495139,0.496111,0.496111,0.495417,0.495417,
223_4,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.21,92.21,92.21,92.21,
223_5,8330,8330,8330,8540,8540,8540,8540,8540,9450,8750,8750,8540,8540,8540,8540,8540,8540,8470,8470,
223_6,8330,8470,8470,8540,8540,8540,8470,8470,9380,8680,8680,8540,8540,8540,8540,8540,8540,8540,8540,
223_7,8330,8470,8470,8540,8540,8540,8540,8540,9450,8680,8680,8470,8540,8540,8540,8540,8540,8540,8540,
223_8,8330,8540,8540,8540,8540,8540,8540,8540,9450,8750,8750,8540,8540,8540,8540,8540,8540,8540,8540,
223_9,,,,,,,,,,,,,,,,,,,,
224_0,66,66,63,63,63,63,64,64,67,64,64,63,63,64,63,63,63,63,63,
224_1,53,53,52,52,52,52,52,52,56,52,52,52,52,52,52,52,52,52,52,
224_2,15,15,15,16,16,15,16,16,19,16,16,16,16,16,16,16,16,16,16,
224_3,0.499722,0.499861,0.499861,0.500833,0.5,0.5,0.500417,0.500694,0.500694,0.499861,0.499861,0.500556,0.500278,0.500278,0.501667,0.5,0.5,0.499861,0.499861,
224_4,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.45,92.44,92.44,92.45,
224_5,8890,8890,8890,8750,8750,8750,8890,8890,9170,9310,9310,9450,9310,9310,9310,9310,9380,9590,9590,
224_6,8890,8750,8750,8750,8750,9310,9170,9170,9170,9380,9380,9450,8960,8960,9170,9170,9380,9450,9450,
224_7,8890,8890,8890,8750,8750,8890,8890,8890,9310,9170,9170,9450,9310,9310,9170,9170,9310,9450,9450,
224_8,8890,9170,9170,8750,8750,9380,9170,9170,9310,9310,9310,9450,9100,9100,9310,9310,9380,9590,9590,
224_9,,,,,,,,,,,,,,,,,,,,
225_0,77,77,76,76,76,76,76,76,78,77,77,76,76,76,76,76,76,76,76,
225_1,60,60,59,58,58,58,59,59,62,59,59,59,59,59,59,59,59,59,59,
225_2,15,15,16,16,16,15,16,16,19,16,16,16,16,16,16,16,16,16,16,
225_3,0.494583,0.492639,0.492639,0.495139,0.49,0.49,0.486667,0.492361,0.492361,0.491389,0.491389,0.479861,0.491667,0.491667,0.493056,0.489028,0.489028,0.49125,0.49125,
225_4,81.45,81.45,81.41,81.42,81.42,81.41,81.41,81.45,81.45,81.45,81.45,81.39,81.39,81.39,81.37,81.37,81.44,81.44,81.44,
225_5,8890,9380,9380,9310,9310,9170,8890,8890,9170,9100,9100,9100,8750,8750,,,8960,9380,9380,
225_6,8890,9450,9450,9170,9170,9170,8890,8890,9170,9170,9170,9170,8890,8890,,,9310,9310,9310,
225_7,8890,9380,9380,9310,9310,9170,8890,8890,9170,8960,8960,9100,8750,8750,,,8960,9310,9310,
225_8,8960,9310,9310,9170,9170,9170,8890,8890,9380,9380,9380,9170,8750,8750,,,9310,9380,9380,
225_9,,,,,,,,,,,,,,,,,,,,
226_0,32,32,32,32,32,32,32,32,35,32,32,32,32,32,,,32,32,32,
226_1,30,29,29,30,30,30,30,30,34,30,30,29,30,30,,,30,30,30,
226_2,13,13,13,13,13,13,13,13,20,14,14,13,13,13,,,13,13,13,
226_3,0.000139,0.000139,0.000139,0.000278,0.000417,0.000417,0.000278,0.000278,0.000278,0.000556,0.000556,0.000417,0.000278,0.000278,0.000278,0.000417,0.000417,0.000139,0.000139,
226_4,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,
226_5,8960,8960,8960,8960,8960,8890,8890,8890,9170,9170,9170,9100,8960,8960,9170,9170,9170,9170,9170,
226_6,8960,9100,9100,8960,8960,8960,8890,8890,9310,9310,9310,9170,8960,8960,8960,8960,8890,9170,9170,
226_7,8890,8890,8890,8890,8890,8890,8750,8750,9100,9170,9170,9100,8890,8890,9170,9170,9100,9100,9100,
226_8,8890,9100,9100,8890,8890,8890,8750,8750,9100,9310,9310,9170,8890,8890,8890,8890,8890,9170,9170,
226_9,,,,,,,,,,,,,,,,,,,,
227_0,37,37,37,37,37,37,37,37,41,41,37,37,37,37,37,37,37,37,37,
227_1,31,31,32,31,31,31,31,31,34,34,32,31,31,31,31,31,31,31,31,
227_2,13,13,13,13,13,12,13,13,17,17,14,13,13,13,13,13,13,13,13,
227_3,0.000139,0.000972,0.000972,0.000556,0.000139,0.000139,0.002639,0.000278,0.000278,0.000556,0.000556,0.000417,0.000139,0.000139,0.000278,0.000417,0.000417,0.000694,0.000694,
227_4,94.38,94.38,94.37,94.37,94.37,94.37,94.37,94.37,94.33,94.33,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,
227_5,8890,8890,8890,8890,8890,8890,8750,8750,9170,9170,9170,9170,8890,8890,8960,8960,9100,9170,9170,
227_6,8960,8960,8960,8960,8960,8960,8890,8890,9170,9310,9310,9170,8960,8960,8960,8960,9170,9170,9170,
227_7,8890,8890,8890,8750,8750,8890,8890,8890,9170,9170,9170,9170,8750,8750,8890,8890,9100,9170,9170,
227_8,8890,9170,9170,8890,8890,8890,8750,8750,9100,9170,9170,9100,8960,8960,8890,8890,9100,9170,9170,
227_9,,,,,,,,,,,,,,,,,,,,
228_0,33,33,33,33,33,33,33,33,35,35,33,33,33,33,33,33,33,33,33,
228_1,29,29,29,29,29,29,29,29,30,30,29,29,29,29,29,29,29,29,29,
228_2,10,10,10,10,10,10,10,10,12,12,11,11,10,10,10,10,10,10,10,
228_3,0.000556,0.000556,0.000556,0.000417,0.000417,0.000417,0.000278,0.000417,0.000417,0.000417,0.000417,0.000139,0.000278,0.000278,0.000417,0.000417,0.000417,0.000556,0.000556,
228_4,94.67,94.67,94.66,94.67,94.67,94.67,94.67,94.66,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,
228_5,8960,8890,8890,8890,8890,8960,8960,8960,9170,9100,9100,8890,8960,8960,9170,9170,8890,8890,8890,
228_6,8960,8960,8960,8960,8960,8960,8960,8960,9170,9170,9170,8960,9310,9310,9100,9100,8960,9170,9170,
228_7,8890,8960,8960,8890,8890,8960,8890,8890,9170,9100,9100,8960,8890,8890,8960,8960,8960,8960,8960,
228_8,8960,8960,8960,9100,9100,8960,9100,9100,9310,9170,9170,9100,9170,9170,9170,9170,9170,9170,9170,
228_9,,,,,,,,,,,,,,,,,,,,
229_0,71,71,72,72,72,72,72,72,72,72,71,71,71,72,72,72,72,71,72,
229_1,54,54,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,53,
229_2,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,
229_3,0.5,0.499861,0.499861,0.501111,0.500139,0.500139,0.5,0.499722,0.499722,0.501111,0.501111,0.499722,0.499444,0.499444,0.50125,0.500139,0.500139,0.500139,0.500139,
229_4,92.91,92.91,92.92,92.92,92.91,92.91,92.91,92.91,92.92,92.92,92.91,92.9,92.9,92.91,92.91,92.91,92.91,92.91,92.91,
229_5,8890,8960,8960,8960,8960,8890,8960,8960,9100,9100,9100,8960,9100,9100,9170,9170,8960,8890,8890,
229_6,8960,8960,8960,8960,8960,9100,8960,8960,9170,9170,9170,8960,9170,9170,8960,8960,9170,9170,9170,
229_7,8890,8890,8890,8890,8890,8890,8960,8960,9170,9170,9170,8960,8890,8890,8890,8890,9100,8890,8890,
229_8,8960,8960,8960,9100,9100,8960,9100,9100,9170,9170,9170,8960,9170,9170,9170,9170,9100,9170,9170,
229_9,,,,,,,,,,,,,,,,,,,,
230_0,33,33,33,33,33,33,33,33,33,34,33,33,33,33,33,33,33,33,33,
230_1,29,28,28,28,28,28,28,28,28,29,28,28,28,28,28,28,28,28,28,
230_2,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,
230_3,0.000556,0.000278,0.000278,0.000278,0.000278,0.000278,0.000417,0.000139,0.000139,0.001944,0.001944,0.000278,0.000278,0.000278,0.000278,0.000278,0.000278,0.000278,0.000278,
230_4,92.63,92.63,92.63,92.63,92.63,92.63,92.63,92.64,92.63,92.63,92.63,92.63,92.63,92.63,92.63,92.63,92.64,92.64,92.64,
230_5,8680,8750,8750,8680,8680,8680,8750,8750,8960,8890,8890,8890,8890,8890,8750,8750,8750,8890,8890,
230_6,8750,8680,8680,8680,8680,8680,8890,8890,8890,8890,8890,8890,8890,8890,8750,8750,8890,8890,8890,
230_7,8680,8750,8750,8750,8750,8680,8890,8890,8960,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,
230_8,8680,8680,8680,8680,8680,8680,8890,8890,8890,8960,8960,8890,8890,8890,8890,8890,8890,8890,8890,
230_9,,,,,,,,,,,,,,,,,,,,
231_0,73,73,73,73,73,73,73,73,73,75,73,73,73,73,73,73,73,73,73,
231_1,54,55,55,55,54,54,54,54,54,55,54,54,54,54,54,54,54,54,54,
231_2,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,
231_3,0.499444,0.499583,0.499583,0.500833,0.499861,0.499861,0.499444,0.500139,0.500139,0.500139,0.500139,0.499722,0.499861,0.499861,0.500972,0.500139,0.500139,0.500417,0.500417,
231_4,90.98,90.98,90.98,90.99,90.99,90.98,90.98,90.98,90.99,90.99,90.98,90.98,90.98,90.98,90.98,90.98,90.99,90.99,90.99,
231_5,8680,8680,8680,8680,8680,8680,8750,8750,8890,8960,8960,8890,8890,8890,8750,8750,8750,8750,8750,
231_6,8750,8680,8680,8750,8750,8680,8890,8890,8960,8960,8960,8890,8890,8890,8750,8750,8890,8750,8750,
231_7,8750,8750,8750,8680,8680,8680,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,
231_8,8750,8750,8750,8750,8750,8750,8890,8890,8960,8960,8960,8750,8890,8890,8750,8750,8890,8890,8890,
231_9,,,,,,,,,,,,,,,,,,,,
232_0,72,72,66,66,66,66,66,66,67,67,67,67,67,67,67,66,67,67,66,
232_1,61,61,56,57,57,56,56,56,58,58,57,57,57,57,57,56,56,56,56,
232_2,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,
232_3,0.5,0.499583,0.499583,0.500556,0.499861,0.499861,0.499722,0.5,0.5,0.500972,0.500972,0.5,0.499583,0.499583,0.500556,0.500417,0.500417,0.499861,0.499861,
232_4,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.21,93.21,93.2,93.2,93.2,93.2,93.2,93.2,93.21,93.21,93.2,
232_5,8120,9170,9170,9100,9100,8680,9170,9170,9170,8470,8470,8680,9100,9100,8750,8750,8330,9170,9170,
232_6,8260,8540,8540,9170,9170,8750,8750,8750,9310,9450,9450,8960,9310,9310,8680,8680,8330,8890,8890,
232_7,8260,9310,9310,9170,9170,8680,8680,8680,9170,8540,8540,8680,9170,9170,8890,8890,8330,9170,9170,
232_8,8120,8470,8470,9170,9170,8680,8680,8680,9170,9450,9450,8890,9170,9170,8680,8680,8330,8890,8890,
232_9,,,,,,,,,,,,,,,,,,,,
233_0,38,38,79,79,78,78,78,78,80,80,76,76,78,73,73,77,77,77,77,
233_1,31,31,56,56,55,56,56,55,56,56,54,54,56,54,54,55,55,55,55,
233_2,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,
233_3,0.000417,0.000417,0.000417,5.311528,5.6275,5.6275,5.164028,5.183333,5.183333,5.187639,5.187639,5.342361,5.199861,5.199861,5.245417,5.316528,5.316528,5.490556,5.490556,
233_4,94.18,94.18,90.97,90.89,90.89,90.99,90.9,90.9,90.88,90.88,90.69,90.59,90.59,90.44,90.37,90.37,90.31,90.31,90.21,
233_5,8120,8890,8890,,,8680,9100,9100,10500,8330,8330,8750,8750,8750,8680,8680,9170,9170,9170,
233_6,8120,9170,9170,,,8960,8540,8540,9590,9100,9100,8960,8960,8890,8470,8470,9310,8750,8750,
233_7,8120,8890,8890,,,8680,8470,8470,10430,8120,8120,8750,8750,8750,8680,8680,9170,9310,9310,
233_8,8120,9170,9170,,,8960,8540,8540,9660,8890,8890,8960,8960,8750,8330,8330,9310,8750,8750,
233_9,,,,,,,,,,,,,,,,,,,,
234_0,65,64,65,65,65,65,64,65,65,64,65,65,65,65,65,66,66,65,65,
234_1,59,58,60,60,59,59,58,59,59,59,60,60,60,60,60,60,60,60,60,
234_2,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,
234_3,0.494722,0.493472,0.493472,0.495,0.494722,0.494722,0.493889,0.493889,0.493889,0.494583,0.494583,0.494167,0.493194,0.493194,0.493611,0.494583,0.494583,0.489861,0.489861,
234_4,82.33,82.33,82.32,82.31,82.31,82.23,82.23,82.33,82.33,82.33,82.33,82.32,82.32,82.33,82.32,82.32,82.32,82.32,82.32,
234_5,8890,8890,8890,8750,8750,8750,8890,8890,9310,7210,7210,8890,8890,8890,8890,8890,8750,8890,8890,
234_6,8750,8750,8750,8750,8750,8890,8890,8890,9170,8540,8540,8890,8890,8890,8890,8890,8750,8890,8890,
234_7,8890,8890,8890,8890,8890,8750,8750,8750,9170,7210,7210,8750,8890,8890,8890,8890,8890,8890,8890,
234_8,8750,8750,8750,8750,8750,8890,8750,8750,9170,8680,8680,8750,8750,8750,8750,8750,8750,8750,8750,
234_9,,,,,,,,,,,,,,,,,,,,
235_0,33,33,33,33,34,33,33,33,35,35,34,34,33,33,33,33,34,34,34,
235_1,29,29,29,29,29,29,29,29,31,31,30,30,29,29,29,29,29,29,29,
235_2,9,9,9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,
235_3,0.000139,0.000417,0.000417,0.000556,0.000278,0.000278,0.000694,0.000417,0.000417,0.000417,0.000417,0.000278,0.000139,0.000139,0.000556,0.000972,0.000972,0.000556,0.000556,
235_4,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,
235_5,8890,8890,8750,8890,8890,8890,8680,8680,9450,9450,8750,8750,8750,8890,,,8890,8890,8750,
235_6,8750,8750,8750,8890,8890,8750,8540,8540,9380,9380,8750,8750,8750,8890,,,8750,8750,8890,
235_7,8890,8890,8890,8890,8890,8890,8680,8680,9450,9450,8750,8750,8750,8890,,,8750,8750,8750,
235_8,8890,8890,8890,8890,8890,8890,8540,8540,9380,9380,8750,8890,8890,8750,,,8750,8750,8890,
235_9,,,,,,,,,,,,,,,,,,,,
236_0,34,33,33,33,33,33,34,34,36,34,34,34,34,34,34,34,34,33,33,
236_1,33,32,32,32,32,32,33,33,35,33,33,33,32,32,32,32,33,33,33,
236_2,15,15,15,16,16,15,16,16,18,17,17,16,16,16,16,16,16,16,16,
236_3,0.000139,0.000556,0.000556,0.000139,0.000139,0.000139,0.000833,0.000139,0.000139,0.000278,0.000278,0.000278,0.000139,0.000139,0.000278,0.000278,0.000278,0.000278,0.000278,
236_4,92.99,92.99,92.97,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,
236_5,8890,9380,9380,9310,9310,9170,8890,8890,9170,8750,8750,9100,8750,8750,9310,9310,8960,9450,9450,
236_6,8890,9450,9450,8890,8890,9170,8890,8890,8890,9310,9310,9310,8750,8750,9170,9170,8750,9310,9310,
236_7,8890,9380,9380,9310,9310,9170,8890,8890,9170,8750,8750,9100,8750,8750,9380,9380,8960,9450,9450,
236_8,8960,9310,9310,9310,9310,9170,8890,8890,9100,9380,9380,9380,8750,8750,9380,9380,8750,9450,9450,
236_9,,,,,,,,,,,,,,,,,,,,
237_0,39,75,75,79,79,79,75,75,80,78,78,79,77,77,79,79,79,75,75,
237_1,33,54,54,56,56,56,54,54,58,55,55,57,55,55,57,57,55,54,54,
237_2,15,15,15,16,16,15,16,16,18,17,17,16,16,16,16,16,16,16,16,
